"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca";"di_sc";"AS_CC";"AS_SC";"VCC";"VSC"
104;24,19155135;37,5;22;14,00563499;5;13,00563499;0,0154061984867045;0,0132847383033721;0,027822273476248;0,0238043531099244
104;24,19155135;37,5;24;12,5732405;5;11,5732405;0,0124160749895435;0,0105196148065524;0,0236066569221446;0,0202604622218487
104;24,19155135;37,5;26;11,93662073;4;11,13662073;0,0111905819326011;0,00974084741529632;0,0190866565392045;0,0167201963562334
104;24,19155135;37,5;28;10,02676141;3;9,42676141;0,00789607460660334;0,00697934894093704;0,0148213040672672;0,0127748438841114
104;24,19155135;37,5;30;9,390141642;4;8,590141642;0,0069252294606639;0,00579549494317435;0,0115088918212173;0,00968743163764881
104;24,19155135;37,5;32;7,639437268;3;7,039437268;0,00458366236055341;0,00389193669447446;0,00716197243836471;0,00595852110619711
104;24,19155135;37,5;34;5,729577951;3;5,129577951;0,0025783100778113;0,00206658441172265;0,00329649675863412;0,00260733746314388
104;24,19155135;37,5;36;3,023943919;2;2,623943919;0,000718186680822822;0,000540753051421223;NA;NA
105;24,35070629;36,98;0,1;29,60281942;8;28,00281942;0,0688265551629099;0,0615876170915062;0,0253999352610567;0,0227859352547246
105;24,35070629;36,98;0,5;27,21549527;7;25,81549527;0,0581731211423736;0,0523420591821167;0,0279202532554696;0,0250659722752508
105;24,35070629;36,98;1;26,10141067;7;24,70141067;0,0535078918795048;0,0479218299188865;0,0244188445054288;0,0219331033491892
105;24,35070629;36,98;1,5;23,71408652;6;22,51408652;0,0441674861422104;0,0398105834778701;0,0216435801809687;0,0196614894690242
105;24,35070629;36,98;2;23,23662169;5;22,23662169;0,0424068345816645;0,0388353743982268;0,0792034574228183;0,0710259352795159
105;24,35070629;36,98;4;21,64507226;7;20,24507226;0,0367966228411538;0,0321905608812892;0,071460569452739;0,0623884455324891
105;24,35070629;36,98;6;21,00845249;7;19,60845249;0,0346639466115852;0,0301978846511999;0,0677701642151823;0,0595471995901103
105;24,35070629;36,98;8;20,53098766;6;19,33098766;0,0331062176035971;0,0293493149389104;0,06271699477435;0,055988631925565
105;24,35070629;36,98;10;19,41690306;5;18,41690306;0,0296107771707529;0,0266393169866546;0,0568441773654409;0,0510262569979575
105;24,35070629;36,98;12;18,62112834;5;17,62112834;0,0272334001946881;0,024386940011303;0,0513055853370389;0,0463093906361249
105;24,35070629;36,98;14;17,50704374;4;16,70704374;0,0240721851423508;0,0219224506248219;0,0455899334443266;0,0414104644094508
105;24,35070629;36,98;16;16,55211408;4;15,75211408;0,0215177483019757;0,0194880137846289;0,0406242992127937;0,036684830178282
105;24,35070629;36,98;18;15,59718442;4;14,79718442;0,019106550910818;0,0171968163936531;0,0355810769545181;0,0319016079199819
105;24,35070629;36,98;20;14,48309982;4;13,68309982;0,0164745260437002;0,0147047915263288;0,030511992024995;0,0275105318414795
105;24,35070629;36,98;22;13,36901522;3;12,76901522;0,0140374659812948;0,0128057403151507;0,02552845286306;0,0228269926799996
105;24,35070629;36,98;24;12,09577567;4;11,29577567;0,0114909868817652;0,0100212523648489;0,0215197377341871;0,0190132775511084
105;24,35070629;36,98;26;11,30000096;3;10,70000096;0,0100287508524219;0,00899202518625945;0,0171907232922867;0,0152822719599606
105;24,35070629;36,98;28;9,549296586;3;8,949296586;0,00716197243986471;0,00629024677370119;0,0134008462088624;0,011717394876595
105;24,35070629;36,98;30;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,0104485220135171;0,00897507068131687
105;24,35070629;36,98;32;7,321127382;3;6,721127382;0,00420964824451937;0,00354792257842309;0,00637614490733094;0,00539698561185107
105;24,35070629;36,98;34;5,252113122;2;4,852113122;0,00216649666281157;0,00184906303342798;0,00250271148002995;0,00212341944330605
105;24,35070629;36,98;36;2,06901426;1;1,86901426;0,000336214817218371;0,000274356409878076;NA;NA
106;24,82817112;37,65;0,1;28,01126998;7;26,61126998;0,0616247939468181;0,0556187319877618;0,0239595830178383;0,0217549900930845
106;24,82817112;37,65;0,5;27,21549527;6;26,01549527;0,0581731211423736;0,0531562184776605;0,0268026871409305;0,0238458287256642
106;24,82817112;37,65;1;24,98732607;9;23,18732607;0,0490376274213484;0,0422270964249963;0,024054777578939;0,0208624103120666
106;24,82817112;37,65;1,5;24,50986124;8;22,90986124;0,0471814828944076;0,0412225448232702;0,022985952656203;0,0200464836211139
106;24,82817112;37,65;2;23,87324146;8;22,27324146;0,0447623277304044;0,0389633896611853;0,0848773311400922;0,0742623311106899
106;24,82817112;37,65;4;22,60000192;7;21,20000192;0,0401150034096878;0,0352989414495046;0,0763724888915654;0,0669853649708376
106;24,82817112;37,65;6;21,48591732;7;20,08591732;0,0362574854818776;0,031686423521333;0,0714486328322209;0,0617586328018132
106;24,82817112;37,65;8;21,16760743;8;19,56760743;0,0351911473503433;0,0300722092804802;0,0667754458082566;0,0574004457783268
106;24,82817112;37,65;10;20,05352283;7;18,65352283;0,0315842984579134;0,0273282364978466;0,0597567128281092;0,0520437482031826
106;24,82817112;37,65;12;18,93943823;6;17,73943823;0,0281724143701959;0,024715511705336;0,0531279094573867;0,0464241041273571
106;24,82817112;37,65;14;17,82535363;6;16,62535363;0,0249554950871908;0,0217085924220212;0,0473088068504341;0,0409950015203679
106;24,82817112;37,65;16;16,87042397;6;15,67042397;0,0223533117632433;0,0192864090983467;0,042647556438488;0,0371341935902895
106;24,82817112;37,65;18;16,07464925;5;15,07464925;0,0202942446752447;0,0178477844919428;0,0375008834659722;0,0332446887648194
106;24,82817112;37,65;20;14,80140971;4;14,00140971;0,0172066387907275;0,0153969042728766;0,0319205132883817;0,0284410442524734
106;24,82817112;37,65;22;13,68732511;4;12,88732511;0,0147138744976543;0,0130441399795969;0,0265092452212562;0,0233497761854144
106;24,82817112;37,65;24;12,25493062;4;11,45493062;0,0117953707236019;0,0103056362058176;0,0221086110312471;0,019229141996249
106;24,82817112;37,65;26;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,0187186107381045;0,0163821505548647
106;24,82817112;37,65;28;10,3450713;3;9,7450713;0,00840537043045928;0,00745864476443331;0,014644244199457;0,0128857928673271
106;24,82817112;37,65;30;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,0108225361295511;0,00931908479736824
106;24,82817112;37,65;32;7,639437268;3;7,039437268;0,00458366236055341;0,00389193669447446;0,00702072242645877;0,00583227109428251
106;24,82817112;37,65;34;5,570423008;3;4,970423008;0,00243706006590535;0,00194033439980805;0,00331440168973628;0,00262024239424893
106;24,82817112;37,65;36;3,342253805;2;2,942253805;0,000877341623830927;0,000679907994440875;NA;NA
107;25,14648101;36,51;0,1;28,96619964;10;26,96619964;0,0658981041748007;0,0571122634410158;0,0233655371890788;0,020219262843576
107;25,14648101;36,51;0,5;25,46479089;9;23,66479089;0,0509295817705935;0,0439840507768641;0,0249918022979855;0,0219201540593082
107;25,14648101;36,51;1;24,98732607;7;23,58732607;0,0490376274213484;0,0436965654603688;0,0224299050761928;0,0197149050685399
107;25,14648101;36,51;1,5;22,75915686;8;21,15915686;0,0406819928834229;0,0351630548137907;0,0201992490732777;0,0174497800382673
107;25,14648101;36,51;2;22,60000192;8;21,00000192;0,0401150034096878;0,0346360653392786;0,0763724888915654;0,0663224888606116
107;25,14648101;36,51;4;21,48591732;7;20,08591732;0,0362574854818776;0,031686423521333;0,0698789672037147;0,0609118432836241
107;25,14648101;36,51;6;20,6901426;7;19,2901426;0,0336214817218371;0,0292254197622911;0,0662164140806169;0,058698891936745
107;25,14648101;36,51;8;20,37183272;5;19,37183272;0,0325949323587798;0,029473472174454;0,0626931215333138;0,0554205993890805
107;25,14648101;36,51;10;19,576058;7;18,176058;0,0300981891745339;0,0259471272146265;0,0568680506064771;0,0493500859818463
107;25,14648101;36,51;12;18,4619734;6;17,2619734;0,0267698614319432;0,0234029587672198;0,0499746521241449;0,0439862892763777
107;25,14648101;36,51;14;17,18873385;5;16,18873385;0,0232047906922017;0,0205833305091579;0,0439028910531007;0,038334528204714
107;25,14648101;36,51;16;16,2338042;6;15,0338042;0,020698100360899;0,0177511976955561;0,0394167111055035;0,0341233482564868
107;25,14648101;36,51;18;15,43802948;5;14,43802948;0,0187186107446045;0,0163721505609307;0,0355572037134819;0,0309892833468476
107;25,14648101;36,51;20;14,64225476;5;13,64225476;0,0168385929688775;0,0146171327859169;0,0302155659285037;0,0264043712284448
107;25,14648101;36,51;22;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0245675548922273;0,0215280858578242
107;25,14648101;36,51;24;11,93662073;4;11,13662073;0,0111905819326011;0,00974084741529632;0,0206622904775947;0,0178828214431671
107;25,14648101;36,51;26;10,98169107;4;10,18169107;0,00947170854499358;0,00814197402787083;0,017119103561028;0,0145996345263247
107;25,14648101;36,51;28;9,867606472;4;9,067606472;0,00764739501603443;0,00645766049845385;0,0130268320928284;0,0108473630576774
107;25,14648101;36,51;30;8,276057041;4;7,476057041;0,00537943707679394;0,00438970255922355;0,00940804657365533;0,00756857753855938
107;25,14648101;36,51;32;7,161972439;4;6,361972439;0,0040286094968614;0,00317887497933584;0,00570172583635785;0,00444526565268302
107;25,14648101;36,51;34;4,61549335;3;4,01549335;0,00167311633949645;0,00126639067334718;0,00180044029402293;0,00132628099847139
107;25,14648101;36,51;36;1,273239545;2;0,873239545;0,000127323954526484;5,98903251242027e-05;NA;NA
108;25,30563595;37,62;0,1;28,96619964;8;27,36619964;0,0658981041748007;0,0588191661053153;0,0238811992108611;0,0211936239827827
108;25,30563595;37,62;0,5;26,10141067;8;24,50141067;0,0535078918795048;0,0471489538085983;0,0261093684125246;0,0229698993775509
108;25,30563595;37,62;1;25,46479089;8;23,86479089;0,0509295817705935;0,0447306437016053;0,0246814501552022;0,02181395014792
108;25,30563595;37,62;1,5;24,66901618;7;23,26901618;0,0477962188502152;0,0425251568900748;0,0232893417699966;0,0205118417622227
108;25,30563595;37,62;2;24,03239641;8;22,43239641;0,0453611482297712;0,0395222101588158;0,085476151639459;0,0748211516083204
108;25,30563595;37,62;4;22,60000192;7;21,20000192;0,0401150034096878;0,0352989414495046;0,0763724888915654;0,0669853649708376
108;25,30563595;37,62;6;21,48591732;7;20,08591732;0,0362574854818776;0,031686423521333;0,0714486328322209;0,062376508911971
108;25,30563595;37,62;8;21,16760743;7;19,76760743;0,0351911473503433;0,0306900853906379;0,0677860797091231;0,0589589557885118
108;25,30563595;37,62;10;20,37183272;7;18,97183272;0,0325949323587798;0,0282688703978739;0,0622057095295327;0,0543327449036303
108;25,30563595;37,62;12;19,41690306;6;18,21690306;0,0296107771707529;0,0260638745057564;0,0563806386026961;0,0500122757538289
108;25,30563595;37,62;14;18,4619734;5;17,4619734;0,0267698614319432;0,0239484012480724;0,0499746521241449;0,0440262892765431
108;25,30563595;37,62;16;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0451383312748498;0,0394649684281889
108;25,30563595;37,62;18;16,71126902;5;15,71126902;0,0219335405826482;0,0193870803997182;0,0418279084711612;0,0368599881044437
108;25,30563595;37,62;20;15,91549431;5;14,91549431;0,0198943678885131;0,0174729077047255;0,0360088058804587;0,0314158855127392
108;25,30563595;37,62;22;14,32394488;5;13,32394488;0,0161144379919456;0,0139429778080137;0,028846833444594;0,0251256387427867
108;25,30563595;37,62;24;12,73239545;4;11,93239545;0,0127323954526484;0,011182660934773;0,0239229773852495;0,0209235083500693
108;25,30563595;37,62;26;11,93662073;4;11,13662073;0,0111905819326011;0,00974084741529632;0,0190866565392045;0,016427187504959
108;25,30563595;37,62;28;10,02676141;4;9,22676141;0,00789607460660334;0,00668634008966263;0,0148213040672672;0,012481835032837
108;25,30563595;37,62;30;9,390141642;4;8,590141642;0,0069252294606639;0,00579549494317435;0,0120997545483387;0,0100002855132672
108;25,30563595;37,62;32;8,116902098;4;7,316902098;0,00517452508767475;0,00420479057009281;0,0085187683296313;0,00696230814590978
108;25,30563595;37,62;34;6,525352667;3;5,925352667;0,00334424324195655;0,00275751757581696;0,00430713064765058;0,00351297135212672
108;25,30563595;37,62;36;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;NA;NA
109;25,78310078;37,64;0,1;29,60281942;8;28,00281942;0,0688265551629099;0,0615876170915062;0,0256736817578386;0,02288210652977
109;25,78310078;37,64;0,5;27,53380515;8;25,93380515;0,0595418536262833;0,052822915557344;0,028262436376447;0,0253809761929565
109;25,78310078;37,64;1;26,10141067;6;24,90141067;0,0535078918795048;0,0487009892144819;0,0259507108317318;0,0235847594994343
109;25,78310078;37,64;1,5;25,30563595;6;24,10563595;0,0502949514474224;0,0456380487832554;0,024677471281717;0,0223715199496676
109;25,78310078;37,64;2;24,82817112;6;23,62817112;0,0484149336794454;0,0438480310154149;0,0908217682611099;0,0819879629328757
109;25,78310078;37,64;4;23,23662169;6;22,03662169;0,0424068345816645;0,0381399319174608;0,0813997956291501;0,0730459903010157
109;25,78310078;37,64;6;22,28169203;6;21,08169203;0,0389929610474856;0,034906058383555;0,0763327001213383;0,0688993372743113
109;25,78310078;37,64;8;21,8042272;5;20,8042272;0,0373397390738527;0,0339932788907563;0,0720036856854379;0,0654357653183875
109;25,78310078;37,64;10;21,00845249;5;20,00845249;0,0346639466115852;0,0314424864276312;0,0652535266633229;0,059602331962253
109;25,78310078;37,64;12;19,73521294;4;18,93521294;0,0305895800517377;0,0281598455346218;0,0592374698051966;0,0544580007706672
109;25,78310078;37,64;14;19,09859317;4;18,29859317;0,0286478897534588;0,0262981552360454;0,0545026102516804;0,0499231412170356
109;25,78310078;37,64;16;18,14366351;4;17,34366351;0,0258547204982216;0,0236249859809902;0,0482080322614649;0,043908563226407
109;25,78310078;37,64;18;16,87042397;4;16,07042397;0,0223533117632433;0,0202835772454168;0,0422476796517564;0,0382282106162855
109;25,78310078;37,64;20;15,91549431;4;15,11549431;0,0198943678885131;0,0179446333708687;0,0382290173403267;0,0344095483047404
109;25,78310078;37,64;22;15,27887454;4;14,47887454;0,0183346494518137;0,0164649149338717;0,0317116224114398;0,0282521533763996
109;25,78310078;37,64;24;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0257930479491697;0,0226735789150641
109;25,78310078;37,64;26;12,5732405;4;11,7732405;0,0124160749895435;0,0108863404725362;0,0230177836440846;0,0200783146089955
109;25,78310078;37,64;28;11,61831085;4;10,81831085;0,0106017086545411;0,00919197413645925;0,0182491036705755;0,0156496346349131
109;25,78310078;37,64;30;9,867606472;4;9,067606472;0,00764739501603443;0,00645766049845385;0,0130268320928284;0,0110853719091092
109;25,78310078;37,64;32;8,276057041;3;7,676057041;0,00537943707679394;0,00462771141065538;0,00888880357211764;0,00772964427658462
109;25,78310078;37,64;34;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,00447225390101774;0,003857386642239
109;25,78310078;37,64;36;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;NA;NA
110;26,10141067;37,34;0,1;32,78591828;7;31,38591828;0,0844237395789041;0,077367677618255;0,0294914109577718;0,0270348180327613
110;26,10141067;37,34;0,5;28,32957987;6;27,12957987;0,0630333152099549;0,0578064125455515;0,0294635588361129;0,0267428176801974
110;26,10141067;37,34;1;26,41972055;7;25,01972055;0,0548209201344967;0,0491648581752383;0,0258089634534855;0,0232532222976633
110;26,10141067;37,34;1,5;24,82817112;6;23,62817112;0,0484149336794454;0,0438480310154149;0,0238991041434633;0,0218145134313895
110;26,10141067;37,34;2;24,50986124;5;23,50986124;0,0471814828944076;0,0434100227101429;0,0907581063218467;0,0833651859535448
110;26,10141067;37,34;4;23,55493158;5;22,55493158;0,0435766234274391;0,0399551632434019;0,0831286162368144;0,0753902533875445
110;26,10141067;37,34;6;22,44084698;6;21,24084698;0,0395519928093754;0,0354350901441426;0,0752743197718994;0,067885956923684
110;26,10141067;37,34;8;21,32676237;5;20,32676237;0,0357223269625241;0,0324508667795415;0,0703862735741093;0,0638933532071727
110;26,10141067;37,34;10;21,00845249;5;20,00845249;0,0346639466115852;0,0314424864276312;0,0667515725672204;0,0604336522000257
110;26,10141067;37,34;12;20,21267777;5;19,21267777;0,0320876259556353;0,0289911657723945;0,0597885437864909;0,0538206234203507
110;26,10141067;37,34;14;18,78028328;5;17,78028328;0,0277009178308556;0,0248294576479562;0,0526564129180464;0,0470634925509043
110;26,10141067;37,34;16;17,82535363;5;16,82535363;0,0249554950871908;0,0222340349029481;0,0477325568782019;0,0424146365104298
110;26,10141067;37,34;18;17,02957891;5;16,02957891;0,0227770617910111;0,0201806016074817;0,0418836127018291;0,0369156923351115
110;26,10141067;37,34;20;15,59718442;5;14,59718442;0,019106550910818;0,0167350907276298;0,0355810769545181;0,0314398822539587
110;26,10141067;37,34;22;14,48309982;4;13,68309982;0,0164745260437002;0,0147047915263288;0,0301797560876993;0,0268002870523616
110;26,10141067;37,34;24;13,20986028;4;12,40986028;0,0137052300439992;0,0120954955260328;0,0258089634638605;0,0226894944284983
110;26,10141067;37,34;26;12,41408556;4;11,61408556;0,0121037334198614;0,0105939989024655;0,0215754419648549;0,0187359729303364
110;26,10141067;37,34;28;10,98169107;4;10,18169107;0,00947170854499358;0,00814197402787083;0,017119103561028;0,0145996345263247
110;26,10141067;37,34;30;9,867606472;4;9,067606472;0,00764739501603443;0,00645766049845385;0,0132357229555203;0,0112792627718098
110;26,10141067;37,34;32;8,435211984;3;7,835211984;0,00558832793948582;0,00482160227335592;0,00846107466182711;0,00715262332962589
110;26,10141067;37,34;34;6,047887837;3;5,447887837;0,00287274672234129;0,00233102105626997;0,00383563412803532;0,00308647483257973
110;26,10141067;37,34;36;3,501408748;2;3,101408748;0,000962887405694033;0,000755453776309756;NA;NA
111;26,26056561;37,79;0,1;30,23943919;9;28,43943919;0,0718186680822822;0,0635231370865049;0,0275433544514166;0,024468460638364
